motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M5152-1.02,0.0061319456,0.0061319456,0.073987894,0.100357264
M5348-1.02,-0.0061051487,0.0061051487,0.0308383,0.04429014
M4878-1.02,-0.006097511,0.006097511,0.086686686,0.10122093
M5034-1.02,-0.0060729673,0.0060729673,0.051574502,0.06665135
M4867-1.02,-0.005935598,0.005935598,0.12254186,0.14995305
M1100-1.02,0.0059170392,0.0059170392,0.023003517,0.029873496
M5030-1.02,-0.0059159826,0.0059159826,0.15317644,0.16439426
M4743-1.02,0.0058524874,0.0058524874,0.026694775,0.036166828
M4982-1.02,-0.0058454857,0.0058454857,0.0690034,0.07805599
M5157-1.02,-0.0057809926,0.0057809926,0.048830368,0.055107083
M5019-1.02,-0.0057728766,0.0057728766,0.017238691,0.022047324
M5040-1.02,0.0057405108,0.0057405108,0.035190985,0.04984011
M1975-1.02,-0.005725323,0.005725323,0.054075114,0.08326989
M6410-1.02,-0.005686899,0.005686899,0.01702716,0.023107097
M5177-1.02,-0.0056373435,0.0056373435,0.0694269,0.08007289
M5081-1.02,-0.005615749,0.005615749,0.09786942,0.114804134
M2013-1.02,-0.0055705463,0.0055705463,0.049980465,0.060355954
M4769-1.02,-0.00549881,0.00549881,0.043039978,0.05414297
M4933-1.02,0.005426553,0.005426553,0.047760647,0.06680707
M0135-1.02,0.0054061017,0.0054061017,0.17722918,0.21601754
M1105-1.02,-0.0054052486,0.0054052486,0.0474538,0.062384836
M4891-1.02,-0.0054040556,0.0054040556,0.048558224,0.071102686
M5194-1.02,-0.0052845785,0.0052845785,0.04544489,0.084217004
M4820-1.02,-0.005084491,0.005084491,0.09693894,0.1267505
M4901-1.02,0.0050354265,0.0050354265,0.022127014,0.027573884
M1106-1.02,0.005032404,0.005032404,0.01271454,0.01825585
M4783-1.02,-0.004951103,0.004951103,0.022102393,0.02819715
M5219-1.02,-0.004904666,0.004904666,0.016480329,0.019637177
M4904-1.02,-0.0048078024,0.0048078024,0.030457163,0.035483114
M2031-1.02,0.0047192965,0.0047192965,0.042937286,0.06428968
M5187-1.02,-0.004706922,0.004706922,0.04360108,0.050959356
M4708-1.02,-0.004673472,0.004673472,0.018779775,0.027695172
M4931-1.02,-0.004667157,0.004667157,0.020067116,0.03302281
M4831-1.02,0.0045975144,0.0045975144,0.041178808,0.04971884
M1628-1.02,-0.004525705,0.004525705,0.16749455,0.214188
M4724-1.02,-0.004509211,0.004509211,0.03295518,0.039964892
M6166-1.02,0.004364849,0.004364849,0.056878496,0.095606476
M4953-1.02,-0.004322218,0.004322218,0.02436175,0.029866707
M5283-1.02,-0.004311467,0.004311467,0.05949238,0.08816776
M5211-1.02,0.0042621777,0.0042621777,0.013004833,0.01849209
M4728-1.02,0.0041930024,0.0041930024,0.014378946,0.019626504
M4951-1.02,-0.0040577,0.0040577,0.03329635,0.04364001
M5144-1.02,-0.003969248,0.003969248,0.121700235,0.14428276
M4819-1.02,0.003957776,0.003957776,0.028722458,0.035378918
M4770-1.02,-0.003927286,0.003927286,0.08363254,0.1071066
M2040-1.02,0.00391855,0.00391855,0.009762887,0.015998552
M5003-1.02,0.0038312094,0.0038312094,0.01751314,0.02759213
M5023-1.02,0.0035837546,0.0035837546,0.017198619,0.04812595
M4937-1.02,-0.003580704,0.003580704,0.012013696,0.01299624
M4813-1.02,-0.003551153,0.003551153,0.03411127,0.058482073
M2021-1.02,-0.0035124556,0.0035124556,0.013169103,0.018281257
M0723-1.02,-0.0034974003,0.0034974003,0.028914042,0.05505301
M1103-1.02,-0.0034809061,0.0034809061,0.018751586,0.028300568
M4850-1.02,-0.0034623742,0.0034623742,0.049131755,0.05555182
M5018-1.02,0.0033337558,0.0033337558,0.01671663,0.029408747
M5103-1.02,0.003206558,0.003206558,0.08191178,0.105916835
M1623-1.02,-0.0032048756,0.0032048756,0.021195067,0.029422643
M4865-1.02,-0.0031992157,0.0031992157,0.00942992,0.010670062
M4889-1.02,-0.003164331,0.003164331,0.01673546,0.026934264
M5179-1.02,0.0031054164,0.0031054164,0.0080779055,0.016182007
M6459-1.02,0.0031053382,0.0031053382,0.023912989,0.031358253
M5215-1.02,0.003101848,0.003101848,0.006033066,0.011635326
M5247-1.02,0.003044284,0.003044284,0.051132243,0.06597452
M1913-1.02,-0.003024978,0.003024978,0.015964327,0.024060698
M5186-1.02,-0.0028352428,0.0028352428,0.03302734,0.048506103
M4977-1.02,-0.002782541,0.002782541,0.024363909,0.03242442
M5050-1.02,-0.002708203,0.002708203,0.02509872,0.0367243
M4829-1.02,0.0025182615,0.0025182615,0.080838345,0.10082897
M1850-1.02,-0.0024417194,0.0024417194,0.027579146,0.03793176
M4817-1.02,0.0024304183,0.0024304183,0.06634619,0.07777353
M4677-1.02,-0.0022516109,0.0022516109,0.019699646,0.050453264
M4672-1.02,-0.0022505594,0.0022505594,0.009065674,0.015822817
M4809-1.02,0.0022196628,0.0022196628,0.014490429,0.033947118
M4735-1.02,-0.0021544236,0.0021544236,0.027164109,0.03768562
M0713-1.02,-0.0020461914,0.0020461914,0.014285382,0.020709245
M4938-1.02,-0.002039601,0.002039601,0.02439131,0.031603992
M5128-1.02,-0.0018451172,0.0018451172,0.013493554,0.019655677
M5047-1.02,0.0018178121,0.0018178121,0.020620765,0.03044642
M1974-1.02,-0.0017388284,0.0017388284,0.019498855,0.035023946
M4830-1.02,-0.0017069596,0.0017069596,0.015597814,0.02500107
M4929-1.02,-0.0016858313,0.0016858313,0.028314816,0.03635295
M4750-1.02,0.0016147665,0.0016147665,0.03631286,0.04847618
M4952-1.02,0.0016056711,0.0016056711,0.0044837543,0.00826528
M1529-1.02,-0.0015697273,0.0015697273,0.07659842,0.09375457
M2037-1.02,-0.0015572875,0.0015572875,0.024303917,0.03498993
M1912-1.02,0.0015148579,0.0015148579,0.0368271,0.04876635
M4966-1.02,-0.0014739481,0.0014739481,0.10707391,0.12799458
M4757-1.02,0.0014305373,0.0014305373,0.08561513,0.09586895
M4892-1.02,0.0014246056,0.0014246056,0.0073233596,0.017118797
M4811-1.02,0.0014043341,0.0014043341,0.010636397,0.018525267
M4870-1.02,-0.001378388,0.001378388,0.03494362,0.054518085
M5167-1.02,-0.0013755981,0.0013755981,0.007920879,0.009817616
M1986-1.02,0.0013663984,0.0013663984,0.006991659,0.02001367
M5052-1.02,-0.0013608986,0.0013608986,0.028405482,0.05007912
M5079-1.02,0.0013561316,0.0013561316,0.01423007,0.019217795
M4814-1.02,0.0012958114,0.0012958114,0.0065672104,0.009898353
M4918-1.02,0.0012938282,0.0012938282,0.00866336,0.017613705
M2387-1.02,-0.0012525056,0.0012525056,0.0094829,0.015828773
M5224-1.02,0.0011139357,0.0011139357,0.004478846,0.006739432
M4914-1.02,-0.0010637676,0.0010637676,0.007150677,0.01778147
M2002-1.02,0.0010532668,0.0010532668,0.026448533,0.03229631
M4739-1.02,0.0010520933,0.0010520933,0.029682077,0.040753055
M6238-1.02,-0.0009815381,0.0009815381,0.090379894,0.11275736
M1946-1.02,-0.0009722759,0.0009722759,0.022392789,0.034221362
M1242-1.02,-0.00091710297,0.00091710297,0.009220592,0.014738721
M4837-1.02,0.0008524275,0.0008524275,0.0073153996,0.010590097
M4985-1.02,-0.00081411476,0.00081411476,0.008073488,0.01480855
M5222-1.02,-0.00079998595,0.00079998595,0.018477812,0.025245883
M2325-1.02,-0.00075112673,0.00075112673,0.057938196,0.070462875
M4973-1.02,0.00067810505,0.00067810505,0.029313797,0.03636656
M4765-1.02,-0.0006755981,0.0006755981,0.034613322,0.040008258
M4893-1.02,0.0006372884,0.0006372884,0.050627925,0.06706948
M1091-1.02,0.0006276663,0.0006276663,0.005431677,0.006824483
M5147-1.02,-0.000612473,0.000612473,0.05277531,0.06049068
M1469-1.02,-0.0004970639,0.0004970639,0.016644532,0.023782576
M4912-1.02,0.0004565218,0.0004565218,0.053426214,0.07234884
M1102-1.02,-0.00044539725,0.00044539725,0.04244816,0.058217935
M5159-1.02,-0.00041472138,0.00041472138,0.041939292,0.06253431
M1097-1.02,0.0004118913,0.0004118913,0.0034157475,0.0103265755
M1088-1.02,-0.0004078252,0.0004078252,0.010131183,0.018354394
M4669-1.02,0.0003237965,0.0003237965,0.04699454,0.060425155
M1993-1.02,-0.00029077366,0.00029077366,0.005030413,0.008404709
M0641-1.02,-0.0002360565,0.0002360565,0.06946397,0.08267652
M5174-1.02,-0.0002111425,0.0002111425,0.01967856,0.022988375
M1470-1.02,-0.00020327479,0.00020327479,0.14211193,0.16539949
M5168-1.02,-0.00019595801,0.00019595801,0.06251785,0.08040014
M5011-1.02,-0.000115693736,0.000115693736,0.017838897,0.02024362
M1977-1.02,8.5077685e-05,8.5077685e-05,0.014409254,0.029971225
M4767-1.02,-6.997112e-05,6.997112e-05,0.025397705,0.04097296
M1101-1.02,-5.964694e-05,5.964694e-05,0.019545903,0.024364088
M1090-1.02,-5.7133013e-05,5.7133013e-05,0.055501666,0.079280734
M4847-1.02,-4.671733e-05,4.671733e-05,0.0024352984,0.009645347
M4919-1.02,0.0,0.0,0.0,0.0
M4930-1.02,0.0,0.0,0.0,0.0
M4745-1.02,0.0,0.0,0.0,0.0
M5273-1.02,0.0,0.0,0.0,0.0
M4806-1.02,0.0,0.0,0.0,0.0
M4894-1.02,0.0,0.0,0.0,0.0
M4896-1.02,0.0,0.0,0.0,0.0
M4876-1.02,0.0,0.0,0.0,0.0
M4725-1.02,0.0,0.0,0.0,0.0
M4732-1.02,0.0,0.0,0.0,0.0
M2049-1.02,0.0,0.0,0.0,0.0
M5137-1.02,0.0,0.0,0.0,0.0
M5109-1.02,0.0,0.0,0.0,0.0
M5108-1.02,0.0,0.0,0.0,0.0
M5064-1.02,0.0,0.0,0.0,0.0
M5075-1.02,0.0,0.0,0.0,0.0
M5051-1.02,0.0,0.0,0.0,0.0
M2034-1.02,0.0,0.0,0.0,0.0
M2038-1.02,0.0,0.0,0.0,0.0
M2024-1.02,0.0,0.0,0.0,0.0
M2018-1.02,0.0,0.0,0.0,0.0
M2007-1.02,0.0,0.0,0.0,0.0
M2009-1.02,0.0,0.0,0.0,0.0
M2005-1.02,0.0,0.0,0.0,0.0
M2029-1.02,0.0,0.0,0.0,0.0
M5029-1.02,0.0,0.0,0.0,0.0
M5027-1.02,0.0,0.0,0.0,0.0
M2252-1.02,0.0,0.0,0.0,0.0
M2059-1.02,0.0,0.0,0.0,0.0
M2058-1.02,0.0,0.0,0.0,0.0
M2057-1.02,0.0,0.0,0.0,0.0
M2046-1.02,0.0,0.0,0.0,0.0
M5007-1.02,0.0,0.0,0.0,0.0
M2043-1.02,0.0,0.0,0.0,0.0
M1978-1.02,0.0,0.0,0.0,0.0
M5173-1.02,0.0,0.0,0.0,0.0
M1980-1.02,0.0,0.0,0.0,0.0
M1988-1.02,0.0,0.0,0.0,0.0
M1995-1.02,0.0,0.0,0.0,0.0
M5207-1.02,0.0,0.0,0.0,0.0
M5199-1.02,0.0,0.0,0.0,0.0
M5190-1.02,0.0,0.0,0.0,0.0
M5221-1.02,0.0,0.0,0.0,0.0
