motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
M2031-1.02,0.006961743,0.006961743,0.037124593,0.052871626
M5009-1.02,0.006930619,0.006930619,0.02098694,0.02590621
M4951-1.02,-0.006861328,0.006861328,0.0135907205,0.019270815
M5029-1.02,0.0068600806,0.0068600806,0.03012995,0.042193674
M4809-1.02,0.0068137986,0.0068137986,0.03427875,0.04762244
M2060-1.02,-0.0067731636,0.0067731636,0.09193929,0.109733395
M5104-1.02,-0.0067098076,0.0067098076,0.025773864,0.03507826
M0596-1.02,-0.0067009884,0.0067009884,0.11882215,0.14623179
M5167-1.02,0.0066819508,0.0066819508,0.033820096,0.046999328
M5157-1.02,-0.006604733,0.006604733,0.013444503,0.024543481
M1960-1.02,-0.006566173,0.006566173,0.08877016,0.11611887
M5101-1.02,-0.0065213954,0.0065213954,0.017856497,0.02758639
M1977-1.02,0.0064448933,0.0064448933,0.026734622,0.041422598
M5116-1.02,0.0063256845,0.0063256845,0.049837388,0.066919364
M5217-1.02,-0.006313122,0.006313122,0.026115328,0.033646297
M5011-1.02,0.0062778555,0.0062778555,0.09047045,0.15893094
M4954-1.02,-0.0062743374,0.0062743374,0.0626946,0.08290068
M4808-1.02,0.0061794226,0.0061794226,0.086418726,0.09687224
M2251-1.02,0.0061579333,0.0061579333,0.1499623,0.20013668
M4914-1.02,-0.006144699,0.006144699,0.033438448,0.059737325
M4724-1.02,-0.006137451,0.006137451,0.01381845,0.01941014
M5079-1.02,0.006100432,0.006100432,0.03013995,0.048396148
M4847-1.02,-0.006033598,0.006033598,0.031646438,0.04340201
M4802-1.02,0.0059441063,0.0059441063,0.15559477,0.1930748
M1091-1.02,-0.0058729392,0.0058729392,0.011957974,0.018126257
M5180-1.02,0.005837557,0.005837557,0.069967605,0.08312603
M4973-1.02,-0.0057927007,0.0057927007,0.08158811,0.10426024
M0576-1.02,-0.00577975,0.00577975,0.18504086,0.20830798
M4720-1.02,-0.005676803,0.005676803,0.017397478,0.01924564
M5194-1.02,0.005476548,0.005476548,0.01621719,0.022225311
