motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
CG4854  -  (M4867-1.02),0.0019073436,0.0019073436,0.032280445,0.048248366
hb  -  (M4997-1.02),0.0019021453,0.0019021453,0.11327126,0.12915339
danr  -  (M0576-1.02),-0.0018978405,0.0018978405,0.06752948,0.090136975
ken  -  (M5052-1.02),0.0018269724,0.0018269724,0.025771582,0.036880888
D19A  -  (M4901-1.02),0.0017246244,0.0017246244,0.016293852,0.02494837
Ubx  -  (M1918-1.02),0.0017175098,0.0017175098,0.022172809,0.031434227
crc  -  (M4895-1.02),-0.0017173437,0.0017173437,0.16153009,0.20507385
CG12605  -  (M4817-1.02),-0.0016646577,0.0016646577,0.02266266,0.028858075
grh  -  (M4988-1.02),-0.0016519417,0.0016519417,0.091515236,0.10428982
pnt  -  (M5157-1.02),-0.0016005029,0.0016005029,0.005020065,0.008147765
zen2  -  (M1094-1.02),0.0015707398,0.0015707398,0.013468345,0.027542347
(ey)_(Mus_musculus)_(DBD_0.89)  -  (M1223-1.02),-0.001566283,0.001566283,0.037321005,0.045269802
EcR  -  (M4933-1.02),-0.0015650563,0.0015650563,0.0737845,0.08798579
Lim3  -  (M1092-1.02),0.0015583192,0.0015583192,0.05119404,0.08953946
FBgn0262477  -  (M4830-1.02),-0.0015248323,0.0015248323,0.014100428,0.02300419
ab  -  (M4722-1.02),0.0014579074,0.0014579074,0.012565922,0.01527393
tgo  -  (M4929-1.02),-0.0014321931,0.0014321931,0.0400386,0.048178975
CrebA  -  (M4897-1.02),-0.0014099308,0.0014099308,0.05276614,0.069822155
lola  -  (M5081-1.02),0.0014098671,0.0014098671,0.049567748,0.060846828
CG32532  -  (M1988-1.02),0.0014067265,0.0014067265,0.01159996,0.025090374
CG4328  -  (M4863-1.02),0.0014011121,0.0014011121,0.024224175,0.029940376
cad  -  (M4790-1.02),-0.001400888,0.001400888,0.053761553,0.07392909
rn  -  (M5168-1.02),-0.001273205,0.001273205,0.016766815,0.024840897
onecut  -  (M2043-1.02),0.0012548242,0.0012548242,0.031686857,0.043001205
Ets65A  -  (M4951-1.02),0.0012021573,0.0012021573,0.013284482,0.019007225
shn  -  (M5189-1.02),0.0011900233,0.0011900233,0.014707561,0.020669226
HLHmgamma  -  (M5025-1.02),-0.0011817344,0.0011817344,0.0025046098,0.0071797282
lbl  -  (M2040-1.02),-0.0011758986,0.0011758986,0.007607205,0.011477009
fru  -  (M4974-1.02),0.0011575052,0.0011575052,0.06112695,0.07856104
Blimp-1  -  (M4767-1.02),-0.0011563661,0.0011563661,0.0062339506,0.014483655
retn  -  (M0111-1.02),0.0011124357,0.0011124357,0.023844333,0.030492058
sc  -  (M5179-1.02),0.0009372606,0.0009372606,0.008533146,0.019718735
CG8281  -  (M4882-1.02),-0.00086274964,0.00086274964,0.035133958,0.038384937
HLHmbeta  -  (M5023-1.02),-0.000861204,0.000861204,0.05611695,0.069447815
nub  -  (M2006-1.02),0.00082463585,0.00082463585,0.06983785,0.08205635
so  -  (M1093-1.02),0.0008051514,0.0008051514,0.07920011,0.0903487
Fer3  -  (M4971-1.02),0.0006976099,0.0006976099,0.0062690023,0.013085545
(CG34340)_(Homo_sapiens)_(DBD_0.93)  -  (M5348-1.02),0.000682766,0.000682766,0.017032398,0.023819065
hth  -  (M5040-1.02),0.0006709134,0.0006709134,0.015823059,0.019746864
CG31782  -  (M4842-1.02),-0.0006369181,0.0006369181,0.02722306,0.036022127
Rx  -  (M5174-1.02),-0.0006162448,0.0006162448,0.005064786,0.008760171
E(spl)  -  (M4949-1.02),0.0005986656,0.0005986656,0.005320147,0.014854177
bap  -  (M1095-1.02),0.0005917321,0.0005917321,0.05007866,0.06311749
(Sox21b)_(Mus_musculus)_(DBD_0.93)  -  (M1599-1.02),-0.00056233915,0.00056233915,0.09678622,0.11141095
luna  -  (M5097-1.02),-0.0005382948,0.0005382948,0.023465877,0.035167903
FBgn0262975  -  (M4669-1.02),-0.0004384622,0.0004384622,0.03557879,0.04285273
CG3065  -  (M4837-1.02),-0.00037847806,0.00037847806,0.006049826,0.010263149
CG5953  -  (M4872-1.02),-0.00037151316,0.00037151316,0.029564956,0.034847226
Mef2  -  (M4675-1.02),0.00036490778,0.00036490778,0.02414301,0.03312666
net  -  (M5116-1.02),0.0003420588,0.0003420588,0.023213046,0.033197705
Sp1  -  (M5209-1.02),-0.00032364458,0.00032364458,0.02783854,0.038192164
Dip3  -  (M4912-1.02),-0.00029632705,0.00029632705,0.029825678,0.040107567
Gsc  -  (M1096-1.02),0.00019820109,0.00019820109,0.021074045,0.027847841
sug  -  (M5219-1.02),-0.0001933643,0.0001933643,0.013994484,0.023942098
(grn)_(Homo_sapiens)_(DBD_0.93)  -  (M1869-1.02),-0.00014657485,0.00014657485,0.07717008,0.088276625
